Id,Day,Time,DayOfWeek,PdDistrict,X,Y
106,0.429906542056,0.462130937099,0.0,MISSION,0.59867066313,0.490341390089
107,0.429906542056,0.462130937099,0.0,MISSION,0.686848530704,0.497991688609
108,0.429906542056,0.460847240051,0.0,MISSION,0.633591911734,0.429488074801
109,0.429906542056,0.460847240051,0.0,MISSION,0.633591911734,0.429488074801
110,0.429906542056,0.460847240051,0.0,MISSION,0.633591911734,0.429488074801
111,0.429906542056,0.459563543004,0.0,SOUTHERN,0.71623168403,0.755552036792
112,0.429906542056,0.455712451861,0.0,TENDERLOIN,0.705883697921,0.764371640025
113,0.429906542056,0.455712451861,0.0,MISSION,0.637049323899,0.603147258487
114,0.429906542056,0.449293966624,0.0,TARAVAL,0.313329536416,0.318987935032
115,0.429906542056,0.442875481386,0.0,SOUTHERN,0.737822841923,0.659768288726
116,0.429906542056,0.439024390244,0.0,SOUTHERN,0.833504471771,0.703879119462
117,0.429906542056,0.415917843389,0.0,TENDERLOIN,0.671346991151,0.767616805802
118,0.429906542056,0.404364569961,0.0,CENTRAL,0.719396012959,0.865717010975
119,0.429906542056,0.404364569961,0.0,CENTRAL,0.674826575097,0.984970098342
120,0.429906542056,0.404364569961,0.0,SOUTHERN,0.605670710245,0.633302823398
121,0.429906542056,0.404364569961,0.0,BAYVIEW,0.849294937351,0.486736422963
122,0.429906542056,0.404364569961,0.0,TENDERLOIN,0.651350815783,0.740185678158
123,0.429906542056,0.404364569961,0.0,TENDERLOIN,0.651350815783,0.740185678158
124,0.429906542056,0.404364569961,0.0,TENDERLOIN,0.651350815783,0.740185678158
125,0.429906542056,0.394094993582,0.0,TARAVAL,0.237276168938,0.193947231387
126,0.429906542056,0.385109114249,0.0,CENTRAL,0.660567348172,0.798320913796
127,0.429906542056,0.385109114249,0.0,SOUTHERN,0.685947802084,0.71429537843
128,0.429906542056,0.385109114249,0.0,SOUTHERN,1.0,1.0
129,0.429906542056,0.385109114249,0.0,CENTRAL,0.69301921462,0.982803939259
130,0.429906542056,0.385109114249,0.0,NORTHERN,0.471714349854,0.894018933379
131,0.429906542056,0.381258023107,0.0,SOUTHERN,0.737822841923,0.659768288726
132,0.429906542056,0.381258023107,0.0,SOUTHERN,0.737822841923,0.659768288726
133,0.429906542056,0.381258023107,0.0,SOUTHERN,0.737822841923,0.659768288726
134,0.429906542056,0.379974326059,0.0,TENDERLOIN,0.654613531992,0.749728062896
135,0.429906542056,0.365853658537,0.0,SOUTHERN,0.666917484944,0.651037294771
136,0.429906542056,0.346598202824,0.0,SOUTHERN,0.737822841923,0.659768288726
137,0.429906542056,0.336328626444,0.0,PARK,0.117649708025,0.567595368715
138,0.429906542056,0.327342747112,0.0,SOUTHERN,0.634621513834,0.621194643788
139,0.429906542056,0.327342747112,0.0,PARK,0.117649708025,0.567595368715
140,0.429906542056,0.322207958922,0.0,SOUTHERN,0.740142564555,0.757595315073
141,0.429906542056,0.308087291399,0.0,INGLESIDE,0.534237387721,0.279661905938
142,0.429906542056,0.308087291399,0.0,SOUTHERN,0.774590584199,0.805608530173
143,0.429906542056,0.308087291399,0.0,INGLESIDE,0.443831948983,0.0625118584444
144,0.429906542056,0.306803594352,0.0,TENDERLOIN,0.648133828873,0.730658194083
145,0.429906542056,0.293966623877,0.0,SOUTHERN,0.673971575776,0.675714183822
146,0.429906542056,0.290115532734,0.0,NORTHERN,0.619099188236,0.720141206632
147,0.429906542056,0.288831835687,0.0,BAYVIEW,0.877902078327,0.225216173855
148,0.429906542056,0.269576379974,0.0,SOUTHERN,0.737822841923,0.659768288726
149,0.429906542056,0.269576379974,0.0,SOUTHERN,0.737822841923,0.659768288726
150,0.429906542056,0.269576379974,0.0,BAYVIEW,0.727440212406,0.188161502527
151,0.429906542056,0.250320924262,0.0,RICHMOND,0.228168416852,0.681018323246
152,0.429906542056,0.240051347882,0.0,MISSION,0.613820225653,0.48766572766
153,0.429906542056,0.231065468549,0.0,NORTHERN,0.607490182058,0.760169951005
154,0.429906542056,0.231065468549,0.0,INGLESIDE,0.562908965437,0.178975044965
155,0.429906542056,0.231065468549,0.0,INGLESIDE,0.470678511941,0.235756505679
156,0.429906542056,0.231065468549,0.0,NORTHERN,0.520758330354,0.754373692343
157,0.429906542056,0.231065468549,0.0,PARK,0.517106222233,0.540982585496
158,0.429906542056,0.231065468549,0.0,CENTRAL,0.655783093462,0.957739930976
159,0.429906542056,0.231065468549,0.0,TARAVAL,0.273870001303,0.359144825109
160,0.429906542056,0.211810012837,0.0,RICHMOND,0.300625798531,0.568186031006
161,0.429906542056,0.211810012837,0.0,CENTRAL,0.692981799739,0.776272601078
162,0.429906542056,0.192554557125,0.0,NORTHERN,0.646344150391,0.696702463358
163,0.429906542056,0.192554557125,0.0,SOUTHERN,0.724029915276,0.740126174843
164,0.429906542056,0.192554557125,0.0,SOUTHERN,0.675846477043,0.661110739146
165,0.429906542056,0.192554557125,0.0,CENTRAL,0.683611450616,0.92961065759
166,0.429906542056,0.192554557125,0.0,NORTHERN,0.53644417284,0.643246532665
167,0.429906542056,0.188703465982,0.0,SOUTHERN,0.708523525646,0.746873989859
168,0.429906542056,0.173299101412,0.0,CENTRAL,0.732501614383,0.942428804134
169,0.429906542056,0.160462130937,0.0,CENTRAL,0.636502650914,0.803416443935
170,0.429906542056,0.160462130937,0.0,CENTRAL,0.636502650914,0.803416443935
171,0.429906542056,0.157894736842,0.0,RICHMOND,0.240149493236,0.738771108528
172,0.429906542056,0.156611039795,0.0,NORTHERN,0.583912571123,0.804099788351
173,0.429906542056,0.1540436457,0.0,MISSION,0.724433857419,0.431174531866
174,0.429906542056,0.1540436457,0.0,TARAVAL,0.237276168938,0.193947231387
175,0.429906542056,0.1540436457,0.0,SOUTHERN,0.689316527123,0.693179946568
176,0.429906542056,0.152759948652,0.0,MISSION,0.608843353593,0.57622285273
177,0.429906542056,0.141206675225,0.0,INGLESIDE,0.486924884776,0.0626439776585
178,0.429906542056,0.139922978177,0.0,SOUTHERN,0.611618983479,0.640032161592
179,0.429906542056,0.13350449294,0.0,SOUTHERN,0.78738647355,0.757492599834
180,0.429906542056,0.132220795892,0.0,TARAVAL,0.0162422156262,0.426272312998
181,0.429906542056,0.12836970475,0.0,SOUTHERN,0.737822841923,0.659768288726
182,0.429906542056,0.119383825417,0.0,SOUTHERN,0.737822841923,0.659768288726
183,0.429906542056,0.109114249037,0.0,NORTHERN,0.616629113212,0.824033895631
184,0.429906542056,0.103979460847,0.0,INGLESIDE,0.391832192872,0.219592862225
185,0.429906542056,0.0885750962773,0.0,CENTRAL,0.678044947744,0.783590614807
186,0.429906542056,0.0885750962773,0.0,CENTRAL,0.678044947744,0.783590614807
187,0.429906542056,0.0770218228498,0.0,CENTRAL,0.787946311031,0.859102209212
188,0.429906542056,0.0770218228498,0.0,SOUTHERN,0.737822841923,0.659768288726
189,0.429906542056,0.0770218228498,0.0,CENTRAL,0.651085447274,0.989269635051
190,0.429906542056,0.0770218228498,0.0,SOUTHERN,0.733841621422,0.704013622782
191,0.429906542056,0.0770218228498,0.0,SOUTHERN,0.737822841923,0.659768288726
192,0.429906542056,0.0770218228498,0.0,SOUTHERN,0.737822841923,0.659768288726
193,0.429906542056,0.0770218228498,0.0,RICHMOND,0.0444946080999,0.622685107463
194,0.429906542056,0.0770218228498,0.0,RICHMOND,0.0444946080999,0.622685107463
195,0.429906542056,0.0770218228498,0.0,CENTRAL,0.711878393322,0.967775130316
196,0.429906542056,0.0680359435173,0.0,CENTRAL,0.719396012959,0.865717010975
197,0.429906542056,0.0641848523748,0.0,SOUTHERN,0.737822841923,0.659768288726
198,0.429906542056,0.0577663671374,0.0,SOUTHERN,0.844506525432,0.775814753365
199,0.429906542056,0.0449293966624,0.0,SOUTHERN,0.662209445733,0.704705708921
200,0.429906542056,0.0385109114249,0.0,INGLESIDE,0.510754006857,0.0517043080598
201,0.429906542056,0.0192554557125,0.0,BAYVIEW,0.721455217159,0.212361868368
202,0.429906542056,0.0192554557125,0.0,BAYVIEW,0.721455217159,0.212361868368
203,0.429906542056,0.0192554557125,0.0,NORTHERN,0.563269256885,0.622306729954
204,0.429906542056,0.0141206675225,0.0,TARAVAL,0.248696022105,0.189269217832
205,0.429906542056,0.00898587933248,0.0,NORTHERN,0.614558823122,0.752479718707
206,0.429906542056,0.0,0.0,MISSION,0.717594555719,0.443326618763
207,0.429906542056,0.0,0.0,TENDERLOIN,0.720566267297,0.772154157096
